candidate_season_key,season_id,season_name,candidate_name,normalized_rank,normalized_exit_rank,at_risk,exits_at_rank,exit_cause_at_rank,gender_male,gender_label,physical_score,physical_label,age_band,age_label
KL03::delphine bano,KL03,Koh-Lanta : Bocas del Toro,Delphine Bano,19,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL03::delphine bano,KL03,Koh-Lanta : Bocas del Toro,Delphine Bano,20,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,1,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,2,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,3,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,4,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,5,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,6,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,7,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,8,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,9,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,10,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,11,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,12,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,13,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,14,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,15,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,16,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,17,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,18,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,19,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL03::isabelle seguin,KL03,Koh-Lanta : Bocas del Toro,Isabelle Seguin,20,20,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::valérie,KL08,KL KL08,Valérie,1,1,1,1,VOLUNTARY,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::céga,KL08,KL KL08,Céga,1,2,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL08::céga,KL08,KL KL08,Céga,2,2,1,1,MEDICAL,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL08::irya,KL08,KL KL08,Irya,1,3,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::irya,KL08,KL KL08,Irya,2,3,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::irya,KL08,KL KL08,Irya,3,3,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::morgane,KL08,KL KL08,Morgane,1,5,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::morgane,KL08,KL KL08,Morgane,2,5,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::morgane,KL08,KL KL08,Morgane,3,5,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::morgane,KL08,KL KL08,Morgane,4,5,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::morgane,KL08,KL KL08,Morgane,5,5,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::jessica,KL08,KL KL08,Jessica,1,6,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::jessica,KL08,KL KL08,Jessica,2,6,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::jessica,KL08,KL KL08,Jessica,3,6,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::jessica,KL08,KL KL08,Jessica,4,6,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::jessica,KL08,KL KL08,Jessica,5,6,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::jessica,KL08,KL KL08,Jessica,6,6,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::alain,KL08,KL KL08,Alain,1,7,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::alain,KL08,KL KL08,Alain,2,7,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::alain,KL08,KL KL08,Alain,3,7,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::alain,KL08,KL KL08,Alain,4,7,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::alain,KL08,KL KL08,Alain,5,7,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::alain,KL08,KL KL08,Alain,6,7,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::alain,KL08,KL KL08,Alain,7,7,1,1,VOTE_CONSEIL,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::jean-bernard,KL08,KL KL08,Jean-Bernard,1,8,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::jean-bernard,KL08,KL KL08,Jean-Bernard,2,8,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::jean-bernard,KL08,KL KL08,Jean-Bernard,3,8,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::jean-bernard,KL08,KL KL08,Jean-Bernard,4,8,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::jean-bernard,KL08,KL KL08,Jean-Bernard,5,8,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::jean-bernard,KL08,KL KL08,Jean-Bernard,6,8,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::jean-bernard,KL08,KL KL08,Jean-Bernard,7,8,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::jean-bernard,KL08,KL KL08,Jean-Bernard,8,8,1,1,VOTE_CONSEIL,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::christopher,KL08,KL KL08,Christopher,1,9,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::christopher,KL08,KL KL08,Christopher,2,9,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::christopher,KL08,KL KL08,Christopher,3,9,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::christopher,KL08,KL KL08,Christopher,4,9,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::christopher,KL08,KL KL08,Christopher,5,9,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::christopher,KL08,KL KL08,Christopher,6,9,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::christopher,KL08,KL KL08,Christopher,7,9,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::christopher,KL08,KL KL08,Christopher,8,9,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::christopher,KL08,KL KL08,Christopher,9,9,1,1,MEDICAL,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::christophe,KL08,KL KL08,Christophe,1,11,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL08::christophe,KL08,KL KL08,Christophe,2,11,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL08::christophe,KL08,KL KL08,Christophe,3,11,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL08::christophe,KL08,KL KL08,Christophe,4,11,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL08::christophe,KL08,KL KL08,Christophe,5,11,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL08::christophe,KL08,KL KL08,Christophe,6,11,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL08::christophe,KL08,KL KL08,Christophe,7,11,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL08::christophe,KL08,KL KL08,Christophe,8,11,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL08::christophe,KL08,KL KL08,Christophe,9,11,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL08::christophe,KL08,KL KL08,Christophe,10,11,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL08::christophe,KL08,KL KL08,Christophe,11,11,1,1,VOTE_CONSEIL,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL08::charlène,KL08,KL KL08,Charlène,1,12,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::charlène,KL08,KL KL08,Charlène,2,12,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::charlène,KL08,KL KL08,Charlène,3,12,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::charlène,KL08,KL KL08,Charlène,4,12,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::charlène,KL08,KL KL08,Charlène,5,12,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::charlène,KL08,KL KL08,Charlène,6,12,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::charlène,KL08,KL KL08,Charlène,7,12,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::charlène,KL08,KL KL08,Charlène,8,12,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::charlène,KL08,KL KL08,Charlène,9,12,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::charlène,KL08,KL KL08,Charlène,10,12,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::charlène,KL08,KL KL08,Charlène,11,12,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::charlène,KL08,KL KL08,Charlène,12,12,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL08::hakim,KL08,KL KL08,Hakim,1,13,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::hakim,KL08,KL KL08,Hakim,2,13,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::hakim,KL08,KL KL08,Hakim,3,13,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::hakim,KL08,KL KL08,Hakim,4,13,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::hakim,KL08,KL KL08,Hakim,5,13,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::hakim,KL08,KL KL08,Hakim,6,13,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::hakim,KL08,KL KL08,Hakim,7,13,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::hakim,KL08,KL KL08,Hakim,8,13,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::hakim,KL08,KL KL08,Hakim,9,13,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::hakim,KL08,KL KL08,Hakim,10,13,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::hakim,KL08,KL KL08,Hakim,11,13,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::hakim,KL08,KL KL08,Hakim,12,13,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::hakim,KL08,KL KL08,Hakim,13,13,1,1,VOTE_CONSEIL,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::régis,KL08,KL KL08,Régis,1,14,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::régis,KL08,KL KL08,Régis,2,14,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::régis,KL08,KL KL08,Régis,3,14,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::régis,KL08,KL KL08,Régis,4,14,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::régis,KL08,KL KL08,Régis,5,14,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::régis,KL08,KL KL08,Régis,6,14,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::régis,KL08,KL KL08,Régis,7,14,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::régis,KL08,KL KL08,Régis,8,14,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::régis,KL08,KL KL08,Régis,9,14,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::régis,KL08,KL KL08,Régis,10,14,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::régis,KL08,KL KL08,Régis,11,14,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::régis,KL08,KL KL08,Régis,12,14,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::régis,KL08,KL KL08,Régis,13,14,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::régis,KL08,KL KL08,Régis,14,14,1,1,VOTE_CONSEIL,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL08::carole,KL08,KL KL08,Carole,1,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::carole,KL08,KL KL08,Carole,2,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::carole,KL08,KL KL08,Carole,3,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::carole,KL08,KL KL08,Carole,4,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::carole,KL08,KL KL08,Carole,5,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::carole,KL08,KL KL08,Carole,6,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::carole,KL08,KL KL08,Carole,7,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::carole,KL08,KL KL08,Carole,8,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::carole,KL08,KL KL08,Carole,9,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::carole,KL08,KL KL08,Carole,10,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::carole,KL08,KL KL08,Carole,11,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::carole,KL08,KL KL08,Carole,12,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::carole,KL08,KL KL08,Carole,13,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::carole,KL08,KL KL08,Carole,14,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::carole,KL08,KL KL08,Carole,15,15,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL08::nathalie,KL08,KL KL08,Nathalie,1,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,2,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,3,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,4,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,5,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,6,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,7,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,8,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,9,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,10,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,11,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,12,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,13,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,14,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,15,16,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::nathalie,KL08,KL KL08,Nathalie,16,16,1,1,FINALE_ORIENTATION,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL08::bertrand,KL08,KL KL08,Bertrand,1,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,2,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,3,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,4,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,5,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,6,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,7,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,8,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,9,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,10,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,11,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,12,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,13,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,14,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,15,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,16,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,17,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::bertrand,KL08,KL KL08,Bertrand,18,18,1,1,FINALE_POTEAUX,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,1,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,2,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,3,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,4,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,5,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,6,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,7,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,8,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,9,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,10,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,11,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,12,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,13,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,14,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,15,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,16,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,17,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,18,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::frédéric favier,KL08,KL KL08,Frédéric Favier,19,19,1,1,JURY_FINAL_DECISION,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,1,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,2,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,3,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,4,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,5,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,6,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,7,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,8,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,9,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,10,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,11,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,12,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,13,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,14,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,15,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,16,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,17,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,18,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,19,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL08::christelle gauzet,KL08,KL KL08,Christelle Gauzet,20,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL17::babeth delettre,KL17,Koh-Lanta : Johor,Babeth Delettre,1,1,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL17::marie-anne queniart,KL17,Koh-Lanta : Johor,Marie-Anne Queniart,1,2,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL17::marie-anne queniart,KL17,Koh-Lanta : Johor,Marie-Anne Queniart,2,2,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL17::benoît jorion-fahy,KL17,Koh-Lanta : Johor,Benoît Jorion-Fahy,1,3,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL17::benoît jorion-fahy,KL17,Koh-Lanta : Johor,Benoît Jorion-Fahy,2,3,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL17::benoît jorion-fahy,KL17,Koh-Lanta : Johor,Benoît Jorion-Fahy,3,3,1,1,VOTE_CONSEIL,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL17::manon allender,KL17,Koh-Lanta : Johor,Manon Allender,1,4,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL17::manon allender,KL17,Koh-Lanta : Johor,Manon Allender,2,4,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL17::manon allender,KL17,Koh-Lanta : Johor,Manon Allender,3,4,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL17::manon allender,KL17,Koh-Lanta : Johor,Manon Allender,4,4,1,1,VOLUNTARY,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL17::loïc crespin,KL17,Koh-Lanta : Johor,Loïc Crespin,1,5,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
