candidate_season_key,season_id,season_name,season_year,candidate_name,age,gender,physical_score_previous,survival_time,event,censored,final_position_raw,departure_type_normalized,departure_category,departure_model_category,returned_to_game,first_exit_order,final_exit_order,physical_score_confidence,gender_male,physical_score_available,complete_case_main_model,complete_case_physical_model,final_departure_cause,age_band,event_vote_conseil,event_medical,event_finale_orientation,event_finale_poteaux,event_elimination_challenge,event_jury_final_decision,event_voluntary,event_ambassadeurs,event_destins_lies,physical_score,physical_profile,physical_score_source,physical_score_reviewer_status,event_vote_conseil_combined,analysis_departure_cause,season_cast_size,normalized_exit_rank_20,normalized_rank_block_3,reached_orientation,reached_poteaux,reached_jury_final,jury_final_win,final_phase_reached,prefinal_exit_event,prefinal_exit_order,prefinal_exit_count_season,prefinal_rank_15,prefinal_block_3,prefinal_block_5
KL32::hadja,KL32,Koh-Lanta : Les 4 Terres,2020,Hadja,28.0,FEMALE,1.0,11.0,1,False,"Éliminée [ 53 ] [source secondaire souhaitée] , [ 54 ] [source secondaire souhaitée] , [ 55 ] [source secondaire souhaitée] , [ 56 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,11,11,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,9,7–9,0,0,0,0,0,1,11.0,19.0,8.0,7–9,6–10
KL32::bertrand-kamal († décédé avant la finale),KL32,Koh-Lanta : Les 4 Terres,2020,Bertrand-Kamal († décédé avant la finale),30.0,MALE,1.0,12.0,1,False,"Éliminé [ 57 ] , [ 58 ] , [ 59 ] , [ 60 ]",INDETERMINE,INDETERMINE,INDETERMINE,False,12,12,MANUAL_FINAL,1,1,1,1,ELIMINATION_CHALLENGE,26-33,0,0,0,0,1,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,ELIMINATION_CHALLENGE,24,10,10–12,0,0,0,0,0,1,12.0,19.0,9.0,7–9,6–10
KL32::joaquina,KL32,Koh-Lanta : Les 4 Terres,2020,Joaquina,38.0,FEMALE,0.0,13.0,1,False,"Éliminée [ 61 ] [source secondaire souhaitée] , [ 62 ] [source secondaire souhaitée] , [ 63 ] [source secondaire souhaitée] , [ 64 ]",INDETERMINE,INDETERMINE,INDETERMINE,False,13,13,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,10,10–12,0,0,0,0,0,1,13.0,19.0,10.0,10–12,6–10
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,2020,Jody,32.0,FEMALE,0.0,14.0,1,False,"Éliminée [ 65 ] [source secondaire souhaitée] , [ 66 ] [source secondaire souhaitée] , [ 67 ] [source secondaire souhaitée] , [ 68 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,14,14,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,11,10–12,0,0,0,0,0,1,14.0,19.0,11.0,10–12,11–15
KL32::laurent,KL32,Koh-Lanta : Les 4 Terres,2020,Laurent,48.0,MALE,0.0,15.0,1,False,"Éliminé [ 69 ] [source secondaire souhaitée] , [ 70 ] [source secondaire souhaitée] , [ 71 ] [source secondaire souhaitée] , [ 72 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,15,15,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,12,10–12,0,0,0,0,0,1,15.0,19.0,11.0,10–12,11–15
KL32::alix,KL32,Koh-Lanta : Les 4 Terres,2020,Alix,28.0,FEMALE,1.0,16.0,1,False,"Éliminée [ 73 ] [source secondaire souhaitée] , [ 74 ] [source secondaire souhaitée] , [ 75 ] [source secondaire souhaitée] , [ 76 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,16,16,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,26-33,0,0,0,0,0,0,0,0,1,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,13,13–15,0,0,0,0,0,1,16.0,19.0,12.0,10–12,11–15
KL32::fabrice,KL32,Koh-Lanta : Les 4 Terres,2020,Fabrice,54.0,MALE,0.0,17.0,1,False,"Éliminé [ 77 ] [source secondaire souhaitée] , [ 78 ] [source secondaire souhaitée] , [ 79 ] [source secondaire souhaitée] , [ 80 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,17,17,MANUAL_FINAL,1,1,1,1,ELIMINATION_CHALLENGE,42+,0,0,0,0,1,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,ELIMINATION_CHALLENGE,24,14,13–15,0,0,0,0,0,1,17.0,19.0,13.0,13–15,11–15
KL32::ava,KL32,Koh-Lanta : Les 4 Terres,2020,Ava,26.0,FEMALE,0.0,18.0,1,False,"Éliminée [ 81 ] [source secondaire souhaitée] , [ 82 ] [source secondaire souhaitée] , [ 83 ] [source secondaire souhaitée] , [ 84 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,18,18,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,15,13–15,0,0,0,0,0,1,18.0,19.0,14.0,13–15,11–15
KL32::angélique,KL32,Koh-Lanta : Les 4 Terres,2020,Angélique,26.0,FEMALE,0.0,19.0,1,False,"Éliminée [ 85 ] [source secondaire souhaitée] , [ 86 ] [source secondaire souhaitée] , [ 87 ] [source secondaire souhaitée] , [ 88 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,19,19,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,15,13–15,0,0,0,0,0,1,19.0,19.0,15.0,13–15,11–15
KL32::dorian,KL32,Koh-Lanta : Les 4 Terres,2020,Dorian,30.0,MALE,1.0,20.0,1,False,"Éliminé [ 89 ] [source secondaire souhaitée] , [ 90 ] [source secondaire souhaitée] , [ 91 ] [source secondaire souhaitée] , [ 92 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,20,20,MANUAL_FINAL,1,1,1,1,FINALE_ORIENTATION,26-33,0,0,1,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_ORIENTATION,24,16,16–18,1,0,0,0,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL32::lola,KL32,Koh-Lanta : Les 4 Terres,2020,Lola,23.0,FEMALE,0.0,21.0,1,False,"Éliminée [ 93 ] [source secondaire souhaitée] , [ 94 ] [source secondaire souhaitée] , [ 95 ] [source secondaire souhaitée] , [ 96 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,21,21,MANUAL_FINAL,0,1,1,1,FINALE_ORIENTATION,18-25,0,0,1,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_ORIENTATION,24,17,16–18,1,0,0,0,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL32::loïc,KL32,Koh-Lanta : Les 4 Terres,2020,Loïc,20.0,MALE,1.0,22.0,1,False,"Éliminé [ 97 ] [source secondaire souhaitée] , [ 98 ] [source secondaire souhaitée] , [ 99 ] [source secondaire souhaitée] , [ 100 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,22,22,MANUAL_FINAL,1,1,1,1,FINALE_POTEAUX,18-25,0,0,0,1,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_POTEAUX,24,18,16–18,1,1,0,0,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL32::brice,KL32,Koh-Lanta : Les 4 Terres,2020,Brice,22.0,MALE,0.0,23.0,1,False,"Finaliste [ 101 ] [source secondaire souhaitée] , [ 102 ] [source secondaire souhaitée] , [ 103 ] [source secondaire souhaitée]",FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,False,23,23,MANUAL_FINAL,1,1,1,1,JURY_FINAL_DECISION,18-25,0,0,0,0,0,1,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,JURY_FINAL_DECISION,24,19,19–20,1,1,1,0,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL32::alexandra,KL32,Koh-Lanta : Les 4 Terres,2020,Alexandra,32.0,FEMALE,0.0,24.0,0,True,"Vainqueur [ 104 ] [source secondaire souhaitée] , [ 105 ] [source secondaire souhaitée] , [ 106 ] [source secondaire souhaitée] , [ 107 ] [source secondaire souhaitée]",VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,False,24,24,MANUAL_FINAL,0,1,1,1,CENSORED_WINNER,26-33,0,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,CENSORED_WINNER,24,20,19–20,1,1,1,1,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL33::sylviane,KL33,Koh-Lanta : Les Armes secrètes,2021,Sylviane,44.0,FEMALE,1.0,1.0,1,False,"Éliminée [ 17 ] , [ 18 ] , [ 19 ] , [ 20 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,1,1,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,1,1–3,0,0,0,0,0,1,1.0,16.0,1.0,1–3,1–5
KL33::marie,KL33,Koh-Lanta : Les Armes secrètes,2021,Marie,25.0,FEMALE,0.0,2.0,1,False,"Éliminée [ 21 ] , [ 22 ] , [ 23 ] , [ 24 ] , [ 25 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,2,2,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,1,1–3,0,0,0,0,0,1,2.0,16.0,1.0,1–3,1–5
KL33::élodie,KL33,Koh-Lanta : Les Armes secrètes,2021,Élodie,35.0,FEMALE,0.0,3.0,1,False,"Éliminée [ 26 ] , [ 27 ] , [ 28 ] , [ 29 ] , [ 30 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,3,3,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,2,1–3,0,0,0,0,0,1,3.0,16.0,2.0,1–3,1–5
KL33::candice,KL33,Koh-Lanta : Les Armes secrètes,2021,Candice,25.0,FEMALE,0.0,4.0,1,False,"Éliminée [ 31 ] , [ 32 ] , [ 33 ] , [ 34 ] , [ 35 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,4,4,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,3,1–3,0,0,0,0,0,1,4.0,16.0,3.0,1–3,1–5
KL33::gabin,KL33,Koh-Lanta : Les Armes secrètes,2021,Gabin,27.0,MALE,0.0,5.0,1,False,"Abandon médical [ 36 ] , [ 37 ] , [ 38 ] , [ 39 ] , [ 40 ]",ABANDON_MEDICAL,SANTE_ABANDON,AUTRE_SORTIE,False,5,5,MANUAL_FINAL,1,1,1,1,MEDICAL,26-33,0,1,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,MEDICAL,21,4,4–6,0,0,0,0,0,1,5.0,16.0,4.0,4–6,1–5
KL33::aurélien,KL33,Koh-Lanta : Les Armes secrètes,2021,Aurélien,34.0,MALE,0.0,6.0,1,False,"Éliminé [ 41 ] , [ 42 ] , [ 43 ] , [ 44 ] , [ 45 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,6,6,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,5,4–6,0,0,0,0,0,1,6.0,16.0,5.0,4–6,1–5
KL33::frédéric,KL33,Koh-Lanta : Les Armes secrètes,2021,Frédéric,48.0,MALE,0.0,7.0,1,False,"Éliminé [ 46 ] , [ 47 ] , [ 48 ] , [ 49 ] , [ 50 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,7,7,MANUAL_FINAL,1,1,1,1,AMBASSADEURS,42+,0,0,0,0,0,0,0,1,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,AMBASSADEURS,21,6,4–6,0,0,0,0,0,1,7.0,16.0,6.0,4–6,6–10
KL33::hervé,KL33,Koh-Lanta : Les Armes secrètes,2021,Hervé,44.0,MALE,0.0,8.0,1,False,"Éliminé [ 51 ] , [ 52 ] , [ 53 ] , [ 54 ] , [ 55 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,8,8,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,7,7–9,0,0,0,0,0,1,8.0,16.0,7.0,7–9,6–10
KL33::mathieu,KL33,Koh-Lanta : Les Armes secrètes,2021,Mathieu,29.0,MALE,0.0,9.0,1,False,"Éliminé [ 56 ] , [ 57 ] , [ 58 ] , [ 59 ] , [ 60 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,9,9,MANUAL_FINAL,1,1,1,1,ELIMINATION_CHALLENGE,26-33,0,0,0,0,1,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,ELIMINATION_CHALLENGE,21,8,7–9,0,0,0,0,0,1,9.0,16.0,8.0,7–9,6–10
KL33::shanice,KL33,Koh-Lanta : Les Armes secrètes,2021,Shanice,26.0,FEMALE,0.0,10.0,1,False,"Éliminée [ 61 ] , [ 62 ] , [ 63 ] , [ 64 ] , [ 65 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,10,10,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,9,7–9,0,0,0,0,0,1,10.0,16.0,9.0,7–9,6–10
KL33::myriam,KL33,Koh-Lanta : Les Armes secrètes,2021,Myriam,36.0,FEMALE,0.0,11.0,1,False,"Éliminée [ 66 ] , [ 67 ] , [ 68 ] , [ 69 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,11,11,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,10,10–12,0,0,0,0,0,1,11.0,16.0,10.0,10–12,6–10
KL33::vincent,KL33,Koh-Lanta : Les Armes secrètes,2021,Vincent,28.0,MALE,0.0,12.0,1,False,"Éliminé [ 70 ] , [ 71 ] , [ 72 ] , [ 73 ] , [ 74 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,12,12,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,11,10–12,0,0,0,0,0,1,12.0,16.0,11.0,10–12,11–15
KL33::laëtitia,KL33,Koh-Lanta : Les Armes secrètes,2021,Laëtitia,37.0,FEMALE,0.0,13.0,1,False,"Éliminée [ 75 ] , [ 76 ] , [ 77 ] , [ 78 ] , [ 79 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,13,13,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,0,0,0,0,0,0,0,0,1,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,12,10–12,0,0,0,0,0,1,13.0,16.0,12.0,10–12,11–15
KL33::thomas,KL33,Koh-Lanta : Les Armes secrètes,2021,Thomas,37.0,MALE,0.0,14.0,1,False,"Éliminé [ 80 ] , [ 81 ] , [ 82 ] , [ 83 ] , [ 84 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,14,14,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,13,13–15,0,0,0,0,0,1,14.0,16.0,13.0,13–15,11–15
KL33::flavio,KL33,Koh-Lanta : Les Armes secrètes,2021,Flavio,31.0,MALE,0.0,15.0,1,False,"Éliminé [ 85 ] , [ 86 ] , [ 87 ] , [ 88 ] , [ 89 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,15,15,MANUAL_FINAL,1,1,1,1,ELIMINATION_CHALLENGE,26-33,0,0,0,0,1,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,ELIMINATION_CHALLENGE,21,14,13–15,0,0,0,0,0,1,15.0,16.0,14.0,13–15,11–15
KL33::magali,KL33,Koh-Lanta : Les Armes secrètes,2021,Magali,47.0,FEMALE,0.0,16.0,1,False,"Éliminée [ 90 ] , [ 91 ] , [ 92 ] , [ 93 ] , [ 94 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,True,16,16,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,15,13–15,0,0,0,0,0,1,16.0,16.0,15.0,13–15,11–15
KL33::arnaud,KL33,Koh-Lanta : Les Armes secrètes,2021,Arnaud,36.0,MALE,0.0,17.0,1,False,"Éliminé [ 95 ] , [ 96 ] , [ 97 ] , [ 98 ] , [ 99 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,17,17,MANUAL_FINAL,1,1,1,1,FINALE_ORIENTATION,34-41,0,0,1,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_ORIENTATION,21,16,16–18,1,0,0,0,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL33::laure,KL33,Koh-Lanta : Les Armes secrètes,2021,Laure,26.0,FEMALE,0.0,18.0,1,False,"Éliminée [ 100 ] , [ 101 ] , [ 102 ] , [ 103 ] , [ 104 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,18,18,MANUAL_FINAL,0,1,1,1,FINALE_ORIENTATION,26-33,0,0,1,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_ORIENTATION,21,17,16–18,1,0,0,0,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL33::jonathan,KL33,Koh-Lanta : Les Armes secrètes,2021,Jonathan,31.0,MALE,1.0,19.0,1,False,"Éliminé [ 105 ] , [ 106 ] , [ 107 ] , [ 108 ] , [ 109 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,19,19,MANUAL_FINAL,1,1,1,1,FINALE_POTEAUX,26-33,0,0,0,1,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_POTEAUX,21,18,16–18,1,1,0,0,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL33::lucie,KL33,Koh-Lanta : Les Armes secrètes,2021,Lucie,35.0,FEMALE,1.0,20.0,1,False,"Finaliste [ 110 ] , [ 111 ] , [ 112 ] , [ 113 ] , [ 114 ]",FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,False,20,20,MANUAL_FINAL,0,1,1,1,JURY_FINAL_DECISION,34-41,0,0,0,0,0,1,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,JURY_FINAL_DECISION,21,19,19–20,1,1,1,0,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL33::maxine,KL33,Koh-Lanta : Les Armes secrètes,2021,Maxine,25.0,FEMALE,0.0,21.0,0,True,"Vainqueur [ 115 ] , [ 116 ] , [ 117 ] , [ 118 ] , [ 119 ]",VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,False,21,21,MANUAL_FINAL,0,1,1,1,CENSORED_WINNER,18-25,0,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,CENSORED_WINNER,21,20,19–20,1,1,1,1,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL27::steve grenier,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Steve Grenier,34.0,MALE,0.0,1.0,1,False,1st Voted Out Day 3,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,False,1,1,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,22,1,1–3,0,0,0,0,0,1,1.0,17.0,1.0,1–3,1–5
KL27::alicia bouly,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Alicia Bouly,23.0,FEMALE,0.0,2.0,1,False,2nd Voted Out Day 6,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,False,2,2,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,22,1,1–3,0,0,0,0,0,1,2.0,17.0,1.0,1–3,1–5
KL27::nathalie suhard,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Nathalie Suhard,55.0,FEMALE,0.0,3.0,1,False,Lost Duel Day 7,EPREUVE_ELIMINATOIRE,EPREUVE,EPREUVE,False,3,3,MANUAL_FINAL,0,1,1,1,ELIMINATION_CHALLENGE,42+,0,0,0,0,1,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,ELIMINATION_CHALLENGE,22,2,1–3,0,0,0,0,0,1,3.0,17.0,2.0,1–3,1–5
KL27::william plancq,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,William Plancq,62.0,MALE,1.0,4.0,1,False,3rd Voted Out Day 9,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,False,4,4,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,22,3,1–3,0,0,0,0,0,1,4.0,17.0,3.0,1–3,1–5
KL27::alexis tchernychev,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Alexis Tchernychev,21.0,MALE,0.0,5.0,1,False,4th Voted Out Day 12,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,False,5,5,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,22,4,4–6,0,0,0,0,0,1,5.0,17.0,4.0,4–6,1–5
KL27::émilie clavis,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Émilie Clavis,45.0,FEMALE,0.0,6.0,1,False,5th Voted Out Day 14,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,False,6,6,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,22,5,4–6,0,0,0,0,0,1,6.0,17.0,5.0,4–6,1–5
KL27::sarah diawara,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Sarah Diawara,34.0,FEMALE,0.0,7.0,1,False,6th Voted Out Day 17,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,False,7,7,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,22,6,4–6,0,0,0,0,0,1,7.0,17.0,6.0,4–6,6–10
KL27::maxime barbet,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Maxime Barbet,43.0,MALE,0.0,8.0,1,False,7th Voted Out Day 20,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,False,8,8,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,22,7,7–9,0,0,0,0,0,1,8.0,17.0,7.0,7–9,6–10
KL27::ricky poyet,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Ricky Poyet,23.0,MALE,0.0,9.0,1,False,Eliminated Day 22,INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,9,9,MANUAL_FINAL,1,1,1,1,AMBASSADEURS,18-25,0,0,0,0,0,0,0,1,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,AMBASSADEURS,22,8,7–9,0,0,0,0,0,1,9.0,17.0,8.0,7–9,6–10
KL27::léa notardonato,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Léa Notardonato,22.0,FEMALE,0.0,10.0,1,False,8th Voted Out 1st Jury Member Day 23,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,False,10,10,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,22,9,7–9,0,0,0,0,0,1,10.0,17.0,8.0,7–9,6–10
KL27::océane montenegro,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Océane Montenegro,35.0,FEMALE,0.0,11.0,1,False,Eliminated 2nd Jury Member Day 26,INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,11,11,MANUAL_FINAL,0,1,1,1,ELIMINATION_CHALLENGE,34-41,0,0,0,0,1,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,ELIMINATION_CHALLENGE,22,10,10–12,0,0,0,0,0,1,11.0,17.0,9.0,7–9,6–10
